:START_ID,jobs,:END_ID,:TYPE
0816f59c5c1dd93d762b98c0d93211ba,董事长/董事,000723,employ_of
f3df81555cf2a3c896151ad73f4720ec,董事,000723,employ_of
ed1c2e516d822334b136254adadd41e1,董事,000723,employ_of
168f13492f4858e569f74cb14b5f9363,董事,000723,employ_of
f73d8ffe094e4c8d929967db1ee22b73,董事,000723,employ_of
92ea894506170d525cf887feb92e4984,董事,000723,employ_of
db2d3e736c5b792a5680b88cd3521f29,独立董事,000723,employ_of
6d266add43dedeb2b3f8f77002f5dc9d,独立董事,000723,employ_of
a78d381b8f1be3323da690951283273d,独立董事,000723,employ_of
14330577f04b4bb0ed5ad0b81b093f04,董事长/董事,000725,employ_of
c2b772299562361c613cb571fc814cf6,副董事长/董事,000725,employ_of
49c34afe9a2bd838f4ce5628bbd348eb,副董事长/董事,000725,employ_of
d22867f6a9ea6bc9761eaf8f18414b52,董事,000725,employ_of
f20f04855312a71e9204f035541ac8c9,董事,000725,employ_of
c8e88d8597ef5d97ba0594d0d4439e34,董事,000725,employ_of
2a11491e93a70d71b8db99b3f8b44687,董事,000725,employ_of
afc947d416d7ece3413e051d349e3d2a,董事,000725,employ_of
23707c7d8ed26d2f3d402c09d677d4e1,独立董事,000725,employ_of
c23d259478833a12e9d36520a2c3898b,独立董事,000725,employ_of
e328bec777d16101edc234976369c09f,独立董事,000725,employ_of
31cd8e17280ee4d4d03e7be886c60ddf,独立董事,000725,employ_of
f30acccf591c888e7bcde23665a45d54,董事长/董事,000726,employ_of
d677d1d50dd21d8c2ac63e1c649e67c1,副董事长/董事,000726,employ_of
ed061ae4ddc4699d0507bdd677b6107a,董事,000726,employ_of
5b033c877223804d051215976579c2dd,董事,000726,employ_of
493e4509a4814c6e93c1ac3b10e9c914,董事,000726,employ_of
3ee5df5afb27438b838051c9bc0ee902,董事,000726,employ_of
d4c02e6d6c7320fbe1e2a8677fbfaafa,董事,000726,employ_of
89e26e097ef7a966e99d9755471efd6e,董事,000726,employ_of
65d897288641bca87488aa2aa0347255,董事,000726,employ_of
ad221c1891b2f2832e312bcea945a280,独立董事,000726,employ_of
1ac7de38a1680886ec4c2344d19761b2,独立董事,000726,employ_of
e68a1698b03923d7452e2d988c0251d7,独立董事,000726,employ_of
a2f1822c9dbec111efe350710991bfbd,独立董事,000726,employ_of
6228d87c2dabc8b959f2ca539ef61dce,独立董事,000726,employ_of
fc4a97f09ca4c78b56c0756d5614a5a2,董事长/董事,000727,employ_of
5c68848c48c04487a4d966bcf40153fe,副董事长/董事,000727,employ_of
36678c0f233744376a8c8083ec64199b,董事,000727,employ_of
509361101862b6c61ac8d6d06c6121bf,董事,000727,employ_of
25bc34c1013204f7aa18c43dcc5499d3,董事,000727,employ_of
29a1671ae002154c624098edf443b395,独立董事,000727,employ_of
4f881320cf0368a8a782235e90e4eb5e,独立董事,000727,employ_of
253bdeb096adcfc34444b7492a3005cf,独立董事,000727,employ_of
946a787daf8121a4a20d99b50a422b95,董事长/董事,000728,employ_of
d638eca2435cffd3363ea3f3dd4ad831,董事,000728,employ_of
73b8a3272fdff54bd477f1d744407b9f,董事,000728,employ_of
cd3ae5974c61a54162912c72feeebe3e,董事,000728,employ_of
bd04117b7088c81e5c5ef05168da7f47,董事,000728,employ_of
dac9ab092869162b94a9aea20248e18b,董事,000728,employ_of
f2732b6b30a67e9b80352fb017a75ed8,独立董事,000728,employ_of
85eecbe5d4e4bedeb7e9ac4be8e2ea86,独立董事,000728,employ_of
26ae5b50b186972c952d34dc0e101742,独立董事,000728,employ_of
eb83e69e3c590b5b631bee86378a1655,独立董事,000728,employ_of
db76c9a963e72ccdecd559fb547b8607,董事长/董事,000729,employ_of
806448e1bcf9ad05ecd3db392cbcfb60,副董事长/董事,000729,employ_of
5fcc69f2ff07db24dad63904d882c8be,副董事长/董事,000729,employ_of
e9bf9c7a765a519c2ba0ac12ad32224b,董事,000729,employ_of
fe218f5cd2cf9e70129e9be209bd9587,董事,000729,employ_of
784a558cf2351fbff809f0fb0afb1d8c,董事,000729,employ_of
d94a834c2eb238d82895c9c545b5fb11,董事,000729,employ_of
d2baec96df4328b54840d88b5b02205f,董事,000729,employ_of
61b7da18445f230d31f3e0d5d9267cef,董事,000729,employ_of
c200afe8c0b63b0a695bfbb1066ca870,董事,000729,employ_of
466c4c7390dfe6276fcc8142895e5a67,独立董事,000729,employ_of
d1eecfc0b0f18091d4350734f800be9e,独立董事,000729,employ_of
86f21ddf71c293d1338a72eff68450f2,独立董事,000729,employ_of
7e41ccbfc7e129ffc5e12c224a992741,独立董事,000729,employ_of
c0a9a010d2a66454e000793853f124e0,独立董事,000729,employ_of
03be9784bc66f53433d33a96f42bc476,董事长/董事,000731,employ_of
4fa5181a0c31feefa99cbfa8f7a9ca15,董事,000731,employ_of
8dbad88d2316a318eb05d5d20642273c,独立董事,000731,employ_of
a8117f3b1a6cbfa5c62fcf2f4b4309a0,独立董事,000731,employ_of
24135e8c2eb8c7d90e1e51e66181abac,独立董事,000731,employ_of
1ff02c29b923c8f7ebaf63483acce99f,职工董事,000731,employ_of
f05ddd153f2cf038ba98c4ce8ab5d26d,董事长/董事,000732,employ_of
7f6d27bfbdc7c8b48eba97189c2a3b2f,董事,000732,employ_of
cfbb8a2f12c60ef6e0de56e78f16aeae,董事,000732,employ_of
f1ac53109ad389b07a97483dd2c16f44,董事,000732,employ_of
59c1d6358ca4da7820e5209264a34378,独立董事,000732,employ_of
a729036152b277f37d1c1fe7f17d3f48,独立董事,000732,employ_of
18a19328568240ca57605678e02d1435,独立董事,000732,employ_of
00c126bb72c781a205d6732d21a27626,董事长/董事,000733,employ_of
cef836f27f8edfb3a5cdacd5a195eef7,董事,000733,employ_of
423d2d61ca6534a760fd2a7e0f44b30d,董事,000733,employ_of
780ba48fa1c29942f40b991d4618b84c,独立董事,000733,employ_of
a1db7cd3a2cce1058871b962dea7463b,独立董事,000733,employ_of
497c56a8b93614ba35f30a5e1fb39e80,独立董事,000733,employ_of
a9d06d67c89f0f285c907802860ad442,独立董事,000733,employ_of
b5373626eafcfd9300ecdccb30303b23,董事长/董事,000735,employ_of
b7923b1b110aa151c70c36628c0b2cb0,副董事长/董事,000735,employ_of
771088b00a525f85d412e20957615433,董事,000735,employ_of
2d1e7678cde0051cf2e0ab604ae29368,董事,000735,employ_of
014e1b0d80a6e929c060d63990891ebb,独立董事,000735,employ_of
5fea8058ef1815bc35e47bcdf7ff9dfe,独立董事,000735,employ_of
989cde71dde4c653440dafbcbc96a77a,独立董事,000735,employ_of
3abf17e96886c3bd52822dadfe5e783f,董事长/董事,000736,employ_of
3773607518104fcf5d9a0bdfa8e9e708,副董事长/董事,000736,employ_of
418cc4923718ea7c1f774a1205c25c84,董事,000736,employ_of
89ce84f29c315df2ee2c6a1b84b7a45b,董事,000736,employ_of
31614dd58a78e875198f06ff473a5256,董事,000736,employ_of
ec3f84066f407240b4b744df5b629fa7,董事,000736,employ_of
8dda4bde397deb5c97d5917643fc32fe,董事,000736,employ_of
f933c566049e56148ec52b59abd678fb,独立董事,000736,employ_of
d30f7b53ea628ab871ab447364eac5ad,独立董事,000736,employ_of
c6024ac98004cf2d8a8ed8443935c71e,独立董事,000736,employ_of
222a20a73bf640aa6138c384587bc248,董事长/董事,000737,employ_of
e794410651348c67dfa436a8aec14029,董事,000737,employ_of
6e09e509f9d0db6c0b859822dbdb6b3d,董事,000737,employ_of
eb5b5bd6e06ce39886e929b0a1bd4bf0,董事,000737,employ_of
3bccfa4b9e686adfcda6d20da93c00d9,董事,000737,employ_of
2107be07144cc803d511213e77cf46dd,董事,000737,employ_of
b86eef3650a0a0797050cd15cbd110c4,独立董事,000737,employ_of
83516f16b96b4f09798e6f20f3870247,独立董事,000737,employ_of
680d0dead250149af453bfc50e729bcb,独立董事,000737,employ_of
2622cb4d80a5b0b069d1a2d4ed702dfc,董事长/董事,000738,employ_of
d7795c91c3c4c13a80f86d9f82a31dc2,副董事长/董事,000738,employ_of
3abefc399e746006615ceb3e62322d53,董事,000738,employ_of
89b1c093de48f9bf31b6eb397263ae73,董事,000738,employ_of
da5b153e3ce2e81e8e9a77317e8ea9cf,董事,000738,employ_of
941cda1bc1d2bcb1b4724c70e18fb4c1,董事,000738,employ_of
40ddf7a9b1f1629fb8e81516ce44fbfc,独立董事,000738,employ_of
44983edf62d0b204b1add46258d8a549,独立董事,000738,employ_of
d4f1cba9064f5bbc43b8aa134ad2e0f1,独立董事,000738,employ_of
fd5de2ca35f2b7f1eadd9fdccfa5fefb,董事长/董事,000739,employ_of
20242f549fb6983a47450eecf77efb8e,董事,000739,employ_of
23a3161819ac4bfe0629d922972eeb04,董事,000739,employ_of
b25202028ef72702ab5d30cdf5530747,董事,000739,employ_of
3de0ad98768e73c460562a350f8247cb,独立董事,000739,employ_of
0d43172a76ae51f1f5c22b5bba65ab5a,独立董事,000739,employ_of
64c5a923e640d81d42b33b4dc1d17ba3,独立董事,000739,employ_of
3476cb4929048740ae9a79b0aa3964d1,董事长/董事,000748,employ_of
37a6ebb5bebe32c7d583fb4326c9d532,董事,000748,employ_of
c1eb1f13bed80f5c0f68425ff15ad10c,董事,000748,employ_of
086925079c4cb6312c00943443cf74bb,董事,000748,employ_of
6e940170816c02209f4353bba4e2ade3,董事,000748,employ_of
d276ad6fcbc1ac9955c0b9e2a696194a,独立董事,000748,employ_of
29cca13163521dcc23bc1e57d3f37509,独立董事,000748,employ_of
c3369c10a10dcadc13fa3945d1265171,独立董事,000748,employ_of
57dac22e7b69f1387beb8f64ecaaa1a4,董事长/董事,000750,employ_of
5ce24bdc2e16ffba733deed7daea274c,董事,000750,employ_of
ee8e99c55b69b577b9a2c07350852aea,董事,000750,employ_of
54c2722bbc4ffcf9bbc43b292b5fad52,董事,000750,employ_of
52c608ef4f0a6261e4cb4efd6993f0d3,董事,000750,employ_of
871652037fc65cbaab91eed42b1fbbe1,董事,000750,employ_of
f894a3d27d691e4e521c66d6029af48c,独立董事,000750,employ_of
46c06fdae1277ebfd6355393a476b8fd,独立董事,000750,employ_of
06d6dc6ba6e32db84ffd587f6666ff3f,独立董事,000750,employ_of
cd25ca8eb8d1a2d378cde7bbae5e3f6a,董事长/董事,000751,employ_of
3375c130807268d6d0836152effdd0f3,副董事长/董事,000751,employ_of
b59e10600cd866a231d0b6c8c6b65514,董事,000751,employ_of
cffa66e5b903dbf904f5708588d14efb,董事,000751,employ_of
59c574ba3b650ae85c6a2e4bcabd0718,董事,000751,employ_of
4b311aadb53f531479ad79f0318e0a12,董事,000751,employ_of
a1b41b312485488f6b7ee7c8563a7244,独立董事,000751,employ_of
775acd589760bebd5ad3738207ef6cba,独立董事,000751,employ_of
b0afde94f62ece8f3a7c1542eefb569b,独立董事,000751,employ_of
5fa82a642a2616a164efa1396048b830,董事长/董事,000752,employ_of
003d23ef6365d7d0860d638c3c56a730,董事,000752,employ_of
e824df4cec272e0126f3f123a0c9c7d3,董事,000752,employ_of
3468d61743fa86a8a8ae5d9b66c20460,董事,000752,employ_of
d4e0599e53671ccd47dd7031a35e9389,董事,000752,employ_of
41c8f94c7b1e167507fe24752bc3c0aa,董事,000752,employ_of
b8ee6d064fbd9bd90bd8beb4989d53a7,独立董事,000752,employ_of
a8576a02db5cccc9da4b152ff5e744e9,独立董事,000752,employ_of
7cb1180d0a1e70559b872ba2884bd331,独立董事,000752,employ_of
8b2d62843c2674d1d84be9f52278ebde,董事长/董事,000753,employ_of
36fb9216029b87269eb49044dfe2068a,董事,000753,employ_of
04507914830d15c76c503c07d946e17a,董事,000753,employ_of
15f7bd8cd63e7b91a604c066457bc690,董事,000753,employ_of
2792985ada1f2b196df0e7eeb0ff3efb,董事,000753,employ_of
9b1a6ae224915d0918a90e8018e31dcc,董事,000753,employ_of
28008f74ac08bd938b077b1d3ae6f859,独立董事,000753,employ_of
3781bbdc02a2922b246faa668bd959ea,独立董事,000753,employ_of
f462f0949fc45209df5ad9b6099e0ac8,独立董事,000753,employ_of
f1c6445d56c0df60b2c345fada64c445,董事长/董事,000755,employ_of
1c96ca842267c116ac98b423a82d0513,董事,000755,employ_of
22814c261bc297a817b88af2204234be,董事,000755,employ_of
bedb3618e66896f5e37fe142beba4bb3,董事,000755,employ_of
e7f9d0801f89f3e9a0d1f09df0252d14,董事,000755,employ_of
33b707eaf704f742568c2fa1538168bb,董事,000755,employ_of
46b297540f758e9d436e484a331078fc,董事,000755,employ_of
530ee8578fa72efc761db72c503790cf,独立董事,000755,employ_of
ac3ba3ef00c75f87683dfd7405e04384,独立董事,000755,employ_of
fe78c01aa2cc2472bc38f9466deebe27,独立董事,000755,employ_of
1c2e8feb974de62c579db91a6f3ff5ea,独立董事,000755,employ_of
ad963bf9582ea5ec67c0b72b96ddc8c7,职工董事,000755,employ_of
4b306a90890c7abb53bca077a98cad9a,董事长/执行董事,000756,employ_of
cd896d03eb28e6da77bc6cda6e1bda5e,执行董事,000756,employ_of
7461cb98ff75938f0755b1d59dfd0cc3,非执行董事,000756,employ_of
bf3dcf667cb662baf768a2aac66e0525,非执行董事,000756,employ_of
513f583dfc64ccf42ffe1d119df9582f,非执行董事,000756,employ_of
009ec095536ddccf9f6e98058e6e8d58,独立非执行董事,000756,employ_of
8ed01ab7d75e3b5f65284cb44562d4fd,独立非执行董事,000756,employ_of
cf75f2c6908c4a2f459a9324e4896101,独立非执行董事,000756,employ_of
65ade11514838fb7c11937effbfc3608,董事长/董事,000757,employ_of
6004e7a7ac473ab5e0019b3aca178014,副董事长/董事,000757,employ_of
ba85fa5ed4646c4df19e0ee717063d04,董事,000757,employ_of
5394613248dca4b94c873465728e63e4,董事,000757,employ_of
f8d5cac21e38f01f6143595991ec1161,董事,000757,employ_of
23fedfdef2bfb6f3cb0797ff4a6fadf8,董事,000757,employ_of
7dace00407015bb8be86987342b6f4b4,独立董事,000757,employ_of
7180caf1bd1ea30805cf138aab184c3c,独立董事,000757,employ_of
3f57bf4cbc67df070943e0ec64d25008,独立董事,000757,employ_of
20b99a4b5c8e862b4e83d4327659496b,董事长/董事,000758,employ_of
ced02fa3ccdb9b8feaf5d4acbc69b8f4,副董事长/董事,000758,employ_of
2f77fce5fa2f8c2d05cdacfe66e8275a,董事,000758,employ_of
1e789bfb255fa3db07607d51d977e39c,董事,000758,employ_of
c1e518ec5eb8a34d3f9a4e2aa3f0ca41,董事,000758,employ_of
2d7a7c40cda8fa3b09d1e8037c958b6b,董事,000758,employ_of
ab13cb3fc4103cc7769c5d8390f8344b,独立董事,000758,employ_of
134f9a93f2d22befadcdcdc04e09bf29,独立董事,000758,employ_of
e33b396d98ff8e29e02d47733df65b23,独立董事,000758,employ_of
f9f7dd6cd8e5870f35c671b2ddef7342,董事长/董事,000759,employ_of
0e371d1c8e54760f038d9648548f1d49,董事,000759,employ_of
7614687b6b00c8622ca10547e4ad17e9,董事,000759,employ_of
eee954d497783fe50c5d316f60007e66,董事,000759,employ_of
2469d3a7f3c19dc559f9a95e379d3db7,董事,000759,employ_of
6e66cf55f5d8fa802987e9678c3c6943,董事,000759,employ_of
eea60e08b94e91fd29c52220280f6e15,独立董事,000759,employ_of
cfa65b9cd28594f82fc355ade0af66fb,独立董事,000759,employ_of
225e780e782e466e020d1c7ac39a06e9,独立董事,000759,employ_of
a1c0a9ce3388a687884d8adf9ceacf6c,独立董事,000759,employ_of
d5dfe21e0f61d6e4707f6c84a340e8bf,职工董事,000759,employ_of
007586ff87d841f597ee83eb37ee15f9,董事长/董事,000760,employ_of
9f1dff7e6c6719a7d59d22cef503c6cf,董事,000760,employ_of
44517b9bd5e1b117230517cf83d4366c,董事,000760,employ_of
d29add8aed1252401d571f0145ba18b2,董事,000760,employ_of
6473bf5ccd7bdd6671aaa069d296f006,董事,000760,employ_of
2c4910e4c22491a73ceeae0763407fde,独立董事,000760,employ_of
a42e132d40cd53764bae7ad1a656c4b0,独立董事,000760,employ_of
ab59124a6717f97e887f9465c81b3f02,独立董事,000760,employ_of
46666d6e6c00e07352bdaf206250c890,董事长/董事,000761,employ_of
7473802b2f479e53c6383a96c2e60aac,副董事长/董事,000761,employ_of
4d2c034f02b23c5ee8534fa6d205345a,董事,000761,employ_of
e4202fab8cb35ab7481dc5c81d9fdd5c,董事,000761,employ_of
f5536318e0ded34f019e071d6e0bca5d,独立董事,000761,employ_of
5b116c49a8d63493698769371043e8de,独立董事,000761,employ_of
3770769aa14946b1d98378c0ae021c48,独立董事,000761,employ_of
40d892cbb7c4df8d615e121b3c1b0bbc,董事长/董事,000762,employ_of
29a2e5e617cb78aae7d9c321750dbfe4,董事,000762,employ_of
0984c2cc44beed193efa8fb8f6ccf18d,独立董事,000762,employ_of
8faf4a088887c7a24488998922dedaeb,独立董事,000762,employ_of
795ebaedee122831a62974537cf9bd6b,独立董事,000762,employ_of
eefeb56df696f9b12771f30b90e4ca4e,独立董事,000762,employ_of
28a4aca9a34ec4a701bb0afe6b024fd5,董事长/董事,000765,employ_of
e14a436e8435d989ff4e3cae9a585f7f,副董事长/董事,000765,employ_of
372a967b5f6696b99d3944689b85d857,董事,000765,employ_of
b740a7fac80541818ff578ab51b1a2e2,董事,000765,employ_of
31bd943a1935609c5b098ff51599beb2,董事,000765,employ_of
7396e577d837f4a1ffa4a3828c3af966,董事,000765,employ_of
87fb172c60784821f4ff14110d07561f,独立董事,000765,employ_of
22bb90d24e6a45efa1a4ab3e2138805b,独立董事,000765,employ_of
706e38b54f647a9972ea0f629b01a0fd,独立董事,000765,employ_of
8e75f751d0c3e834a0ac88e8cadc6aa2,董事长/董事,000766,employ_of
7b4060ad692bb5114ffdcc764f022e57,副董事长/董事,000766,employ_of
248c5840d707c705e429b4992f9b62dd,董事,000766,employ_of
2ccda68e0eb51a559d8c9cdfcf47de45,董事,000766,employ_of
27abbc5a60bc304991552f5500ca980b,董事,000766,employ_of
e1655c465ed406a2e4621c6aaf78b2f6,董事,000766,employ_of
30b90534054681b5833d5b11b816e852,独立董事,000766,employ_of
389ca4990bf1dfaef413d4653b3e9052,独立董事,000766,employ_of
e92ae7d0eae6d8fa9095d5dc79805dff,独立董事,000766,employ_of
42c3aad3c25df54cf98ab4d9541dab86,董事长/董事,000767,employ_of
b41385e69fc01f66eb71974f892b7f68,副董事长/董事,000767,employ_of
e17f73e74290df40d61931e061ea1e23,副董事长/董事,000767,employ_of
8f84e984c5fb5e555cc3e570d282ea1a,董事,000767,employ_of
e7beef8d71a2d335b468e7c181225705,董事,000767,employ_of
008014dab910f126a08edde61d7c0250,董事,000767,employ_of
71c2c6dcb1c8ccad8af0f5316416588e,董事,000767,employ_of
75da1b320cfc58f6f5f4109e869cffc7,独立董事,000767,employ_of
32228a21f038af934310788c13b50715,独立董事,000767,employ_of
8acd0b9b661bd83167a5a962d6820bcd,独立董事,000767,employ_of
ee44abf8233eb690155f3eea0fafec66,独立董事,000767,employ_of
fba689c4b7222e507b3957dc8793fc5e,董事长/董事,000768,employ_of
6f039a15f10fe62359766eb23eb170b9,董事,000768,employ_of
c6c86517f3ba26737ce7a6f51f70aab0,董事,000768,employ_of
bf59eac4e766eb6f4673119d1ad1d9d6,董事,000768,employ_of
193f0a5c3dc67b92a24d1da0887ce292,董事,000768,employ_of
a2228f5bf6791c0cb2d1a8812cf0ba07,董事,000768,employ_of
906ad63babad2da607cfc591274e19fc,董事,000768,employ_of
e39b15901caa52f52e736069fb88377d,独立董事,000768,employ_of
813d7644967b9c0f56e0f84d972a47ac,独立董事,000768,employ_of
d8d3777841b654135dce8d59e6f13dc0,独立董事,000768,employ_of
c0e138592fb0e2109c2fa5b679ddb899,独立董事,000768,employ_of
684b39f16bdb43a8af704600611508c2,独立董事,000768,employ_of
000f063832ef07e2dd68fb8a74a2c302,外部董事,000768,employ_of
fb5158ef031052b11864019c90bf4f8a,外部董事,000768,employ_of
3393b325c258a1ed9fdaea7bdeb8e103,董事长/执行董事,000776,employ_of
ea64213596f89977099afd89df63fda4,执行董事,000776,employ_of
831f57e3364c1e798d880b6e1a1dc2ce,执行董事,000776,employ_of
16f4a136936d2e79ead8cafe49ac7406,执行董事,000776,employ_of
b4733cbbe93e3c1e52647ba0d6951933,非执行董事,000776,employ_of
422a12d3c928bb6548071dc551e86f23,非执行董事,000776,employ_of
5da3bf17738a2b81e463d6ff0ff378d5,非执行董事,000776,employ_of
293bd8ec81c762238c96a7b8c0ba3ea6,独立非执行董事,000776,employ_of
f0780a470025d33af8659f28c4d59f44,独立非执行董事,000776,employ_of
e9773f8891f7301cb938fe6deeb8f2b4,独立非执行董事,000776,employ_of
35b08d61818a1e6cad54d2aa09e37f0d,独立非执行董事,000776,employ_of
ffad0459044062430908e73853fe1007,董事长/董事,000777,employ_of
36ba997005ecfa7b35a0ee412ae26759,副董事长/董事,000777,employ_of
002b5eec123542f0f68e6337f91ec39f,董事,000777,employ_of
4275aa49bbae38efccfbe33b464ef943,董事,000777,employ_of
ebbe6dad54c7d5bcde8c2297aacbc031,董事,000777,employ_of
44795ef74a655d8911703ca0f89fb891,董事,000777,employ_of
f1d6777eb8def0bf2a4696715b6d1589,独立董事,000777,employ_of
3ad8cadb6b8eee0698aae2a2a6d5aeda,独立董事,000777,employ_of
87fa8ac0daf1439345562ceb499fb453,独立董事,000777,employ_of
b7a64ed204330b7c61c2c5f78e35b14e,董事长/董事,000778,employ_of
01df2b9f8c09f631ddf4333ada6946f8,董事,000778,employ_of
0d2a764424ce466f3ebc9c813a6b169a,董事,000778,employ_of
f4220d7cd6f097ffc49ab9389fee418d,董事,000778,employ_of
7d381386455e04808265c42a1d3592a3,董事,000778,employ_of
a68175e0f2319a25c6c8534bf83f2995,董事,000778,employ_of
097d3733c2537fb51d7bef341f92536b,独立董事,000778,employ_of
c2a63c969f15a86d668e0b9fd3cb8de4,独立董事,000778,employ_of
d5b56a25071120971d2d2cce4c3eb307,独立董事,000778,employ_of
a98f61e4102172dac47ab2cc60dd08cf,董事长/董事,000779,employ_of
635764e27f89e788dacdc767a3d93674,董事,000779,employ_of
875056d39c20bc537f48d9b105c14b3c,董事,000779,employ_of
7c5c6fb5e6bad4e0816a0e11274dd3b6,董事,000779,employ_of
371e4801c189498648c951a16e6fe976,董事,000779,employ_of
42eef954c833fe876d1a82c6e4042526,独立董事,000779,employ_of
57c16075b8dad2a29b83c21148000b24,独立董事,000779,employ_of
9f589ff545cfbfdc5ed6dd9786ed186f,独立董事,000779,employ_of
e921e6ea8d75ac2412620ea7dad42978,职工董事,000779,employ_of
4f00048ce5f97ff3695bce654ca07b83,董事长/董事,000780,employ_of
7ee4f5b649ed35baa0fa15c3a403d595,副董事长/董事,000780,employ_of
73be027706c89ed171d8cc014e603720,董事,000780,employ_of
0d690dc1102adc0c670380bc8b395b35,董事,000780,employ_of
30d5223a7ebd243587e4aa3ec371c65d,独立董事,000780,employ_of
3ecb25fdad51160d1225121a242d8291,独立董事,000780,employ_of
bc75d1fdae433568e557d021e4115a3f,独立董事,000780,employ_of
d5db9dc64719213854d9a5201ca5fc9a,董事长/董事,000782,employ_of
e50685c00f01cc40db730b3083a3b6c8,董事,000782,employ_of
e5b55e87a5ce7b77e1f56dfc9363f9a9,董事,000782,employ_of
3a334c4390f5317a6b51c6efe8947ea8,董事,000782,employ_of
494f85482f83cdf7e9bd0b49c4a2d296,董事,000782,employ_of
609ca69e612e9743ab669652e567d04f,董事,000782,employ_of
cd47f33c55a34e5a65da9b0cb0577de8,独立董事,000782,employ_of
3bdd068a90ffb25146b3f8f5b8e73c28,独立董事,000782,employ_of
68c0b2e1f311ae2bef8809eac7478899,独立董事,000782,employ_of
b727380ea55e96d50280a4eb74cd2edc,董事长/董事,000783,employ_of
1d0fbb17c2e848d66945eac7ac6fc35d,副董事长/董事,000783,employ_of
42025580603cb5e6db30dc2901312ede,副董事长/董事,000783,employ_of
1ceff51b496fdf691c15176ffaa0b21a,董事,000783,employ_of
44899b03ed7287bd0482c20a25a63dee,董事,000783,employ_of
0c5d021c8922113c05c7a09423540e70,董事,000783,employ_of
e7b801f71c92ff59a261f433d69af539,董事,000783,employ_of
db5328713a3879593cc1174a700f1ba7,董事,000783,employ_of
fb4cc1db109f042d042060c548248510,独立董事,000783,employ_of
f6f0a426b27e70d62f24fb6dbf606670,独立董事,000783,employ_of
19325a19d7bb783b78b1f78bf0ba4f94,独立董事,000783,employ_of
27e915f6c68d5f1acbd1ec9faf65fe27,独立董事,000783,employ_of
a749c36c105b7fb970e3451c760f9a8b,董事长/董事,000785,employ_of
fcc175d08daad15284a81abcad9aceb2,董事,000785,employ_of
06dcb5861484751ab603c06f11cae001,董事,000785,employ_of
7af639006d53e8d17f3eb19f8db8559d,董事,000785,employ_of
6fa7c55193e6d704f018de9f781fdd45,董事,000785,employ_of
59812b7fa5655026bf370b53fa5f12a2,独立董事,000785,employ_of
72a0324f286ec8e408443db436d5a85c,独立董事,000785,employ_of
ec5bd49bece0ca1c07a934fb45063c10,独立董事,000785,employ_of
035df397a2bc841b7abbe0b242d0ca3e,职工董事,000785,employ_of
184582962fa6572e3848b7cf9c765e04,董事长/董事,000786,employ_of
d8d94ddef6297cc0193c5b489335f886,董事,000786,employ_of
bb576fe3b8c72924b17c64c11ad9d2c2,董事,000786,employ_of
9d5025346be5cffc6bc3943bf0566520,董事,000786,employ_of
e689ef6b0b3ceb7cca16bb114506517f,董事,000786,employ_of
b7c16eb76128800498b0bd41838c20d1,董事,000786,employ_of
47d1bf4f9bf31ba80a6d91368725f1b7,独立董事,000786,employ_of
114e1c9b0bea6e38f99c2f797224cf85,独立董事,000786,employ_of
9bb5bcc323d85efe1959111d4bec9ad1,独立董事,000786,employ_of
07199fc6995c755c7299418fd429e604,董事长/董事,000787,employ_of
86a80522e8222309086944b24c7ce00b,副董事长/董事,000787,employ_of
72b1f6f5b7507b34e170be3eda0f5660,董事,000787,employ_of
3d9980fd0df4a250e853a511655907ae,董事,000787,employ_of
3e1c5ab54dd35329267f2e30f4a3c257,独立董事,000787,employ_of
14bdfb884b4164cefaaa9138446d87fb,独立董事,000787,employ_of
d542ac11b2692013551fc2e962a33060,独立董事,000787,employ_of
7980734fd8a233f0e62a045188e7c27e,董事长/董事,000788,employ_of
f2a007ad1143ffdc8f95e25e29151045,董事,000788,employ_of
a97ce510e5e309b88ac24d6da621ffae,董事,000788,employ_of
eed80da6653d122aab901e36ac81e19f,董事,000788,employ_of
e5ad330d713adc5a7a97e70588278fb7,董事,000788,employ_of
514765fff1ae35495c7882f383f231e7,董事,000788,employ_of
fb365ff441e768e10d6f52c014ea0eb1,独立董事,000788,employ_of
badc8967fce0f34ba9b1cb3ebb9d6bad,独立董事,000788,employ_of
50fff29bda33309280d6e170806a9407,独立董事,000788,employ_of
1e82db86592cd70ba31a2aa14185ce66,董事长/董事,000789,employ_of
4fc7c4490f442ea81206c81f60c15523,董事,000789,employ_of
b638c2797bf8fb83b6bc72f8f9f86225,董事,000789,employ_of
3d71bcc29b88e18818573657282911ce,董事,000789,employ_of
2c048661f13773c285d3e93074b6b55b,董事,000789,employ_of
50c557bd753b17ec0a58e1be070d744c,独立董事,000789,employ_of
614fd632370d4742324956a3e535c042,独立董事,000789,employ_of
8846899ac44a1ae2170d60458a87e00a,独立董事,000789,employ_of
fea094f781102c301eaba5496931db5c,董事长/董事,000790,employ_of
1314bae8239dc97b201a7b2dd3809724,副董事长/董事,000790,employ_of
98724c93cfe6d731b428fa6b046099cc,董事,000790,employ_of
cb7225ee7785140395e20c9b02c961b1,董事,000790,employ_of
43457ff605744391573c63a86fc15bad,董事,000790,employ_of
85e24322cea9695f2940c02e2978ea70,董事,000790,employ_of
83c256e9bcb9a83d8575f41be3279a04,独立董事,000790,employ_of
cc7e09316a32842ddc2eefdbb407335c,独立董事,000790,employ_of
